,ti_uid,indication_mesh_term,gene_name,combined_max_phase,succ_p_1,succ_1_2,succ_2_3,succ_3_a,target_status,gene_id,disease_relevant_tissues,dtr_blood,dtr_bone_marrow,dtr_brain,dtr_colon,dtr_esophagus,dtr_eye,dtr_heart,dtr_kidney,dtr_liver,dtr_lung,dtr_nose,dtr_pancreas,dtr_prostate,dtr_skin,dtr_small_intestine,genetic_evidence_minikel
8602,GABRA2-D011595,Psychomotor Agitation,GABRA2,Preclinical,,,,,unsupported target,ENSG00000151834,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8603,GABRA3-D011595,Psychomotor Agitation,GABRA3,Preclinical,,,,,unsupported target,ENSG00000011677,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8604,GABRA5-D011595,Psychomotor Agitation,GABRA5,Preclinical,,,,,unsupported target,ENSG00000186297,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8605,GPR55-D011595,Psychomotor Agitation,GPR55,Phase II,True,True,,,unsupported target,ENSG00000135898,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8606,GRIA1-D011595,Psychomotor Agitation,GRIA1,Phase II,True,True,False,,unsupported target,ENSG00000155511,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8607,HRH1-D011595,Psychomotor Agitation,HRH1,Phase II,True,True,,,unsupported target,ENSG00000196639,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8608,HTR1A-D011595,Psychomotor Agitation,HTR1A,Phase III,True,True,True,,unsupported target,ENSG00000178394,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8609,HTR2A-D011595,Psychomotor Agitation,HTR2A,Phase III,True,True,True,,unsupported target,ENSG00000102468,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8610,HTR2C-D011595,Psychomotor Agitation,HTR2C,Phase II,True,True,,,unsupported target,ENSG00000147246,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8611,HTR3A-D011595,Psychomotor Agitation,HTR3A,Phase II,True,True,,,unsupported target,ENSG00000166736,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8612,HTR6-D011595,Psychomotor Agitation,HTR6,Phase III,True,True,True,,unsupported target,ENSG00000158748,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8613,KDM1A-D011595,Psychomotor Agitation,KDM1A,Phase II,True,True,,,unsupported target,ENSG00000004487,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8614,MAOB-D011595,Psychomotor Agitation,MAOB,Phase II,True,True,,,unsupported target,ENSG00000069535,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8615,SLC6A4-D011595,Psychomotor Agitation,SLC6A4,Phase I,True,False,,,unsupported target,ENSG00000108576,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8616,TRPV1-D011595,Psychomotor Agitation,TRPV1,Phase II,True,True,,,unsupported target,ENSG00000196689,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8617,ADRA1A-D011618,Psychotic Disorders,ADRA1A,Phase II,True,True,False,,unsupported target,ENSG00000120907,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8618,CACNG8-D011618,Psychotic Disorders,CACNG8,Phase I,True,False,,,unsupported target,ENSG00000142408,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8619,CHRM1-D011618,Psychotic Disorders,CHRM1,Preclinical,,,,,unsupported target,ENSG00000168539,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8620,CHRM4-D011618,Psychotic Disorders,CHRM4,Phase II,True,True,,,genetically supported target,ENSG00000180720,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8621,CHRNA7-D011618,Psychotic Disorders,CHRNA7,Preclinical,False,,,,unsupported target,ENSG00000175344,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8622,CNR1-D011618,Psychotic Disorders,CNR1,Phase II,True,True,False,,unsupported target,ENSG00000118432,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8623,DAO-D011618,Psychotic Disorders,DAO,Preclinical,False,,,,unsupported target,ENSG00000110887,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8624,DRD1-D011618,Psychotic Disorders,DRD1,Preclinical,False,,,,unsupported target,ENSG00000184845,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8625,DRD2-D011618,Psychotic Disorders,DRD2,Launched,True,True,True,True,genetically supported target,ENSG00000149295,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8626,DRD3-D011618,Psychotic Disorders,DRD3,Phase II,True,True,,,unsupported target,ENSG00000151577,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8627,DRD4-D011618,Psychotic Disorders,DRD4,Phase II,True,True,,,unsupported target,ENSG00000069696,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8628,ERVW-1-D011618,Psychotic Disorders,ERVW-1,Preclinical,False,,,,unsupported target,ENSG00000242950,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8629,GABRA3-D011618,Psychotic Disorders,GABRA3,Phase II,True,True,False,,unsupported target,ENSG00000011677,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8630,GPR52-D011618,Psychotic Disorders,GPR52,Preclinical,,,,,unsupported target,ENSG00000203737,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8631,GPR55-D011618,Psychotic Disorders,GPR55,Preclinical,False,,,,unsupported target,ENSG00000135898,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8632,GRIN1-D011618,Psychotic Disorders,GRIN1,Preclinical,False,,,,unsupported target,ENSG00000176884,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8633,GRM2-D011618,Psychotic Disorders,GRM2,Phase II,True,True,False,,unsupported target,ENSG00000164082,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8634,GRM3-D011618,Psychotic Disorders,GRM3,Phase I,True,False,,,genetically supported target,ENSG00000198822,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8635,GRM5-D011618,Psychotic Disorders,GRM5,Preclinical,False,,,,unsupported target,ENSG00000168959,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8636,GSK3B-D011618,Psychotic Disorders,GSK3B,Preclinical,False,,,,unsupported target,ENSG00000082701,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8637,HRH1-D011618,Psychotic Disorders,HRH1,Preclinical,,,,,unsupported target,ENSG00000196639,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8638,HRH3-D011618,Psychotic Disorders,HRH3,Preclinical,False,,,,unsupported target,ENSG00000101180,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8639,HTR1A-D011618,Psychotic Disorders,HTR1A,Phase II,True,True,,,unsupported target,ENSG00000178394,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8640,HTR1F-D011618,Psychotic Disorders,HTR1F,Preclinical,False,,,,unsupported target,ENSG00000179097,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8641,HTR2A-D011618,Psychotic Disorders,HTR2A,Launched,True,True,True,True,unsupported target,ENSG00000102468,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8642,HTR2B-D011618,Psychotic Disorders,HTR2B,Phase II,True,True,,,unsupported target,ENSG00000135914,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8643,HTR2C-D011618,Psychotic Disorders,HTR2C,Phase I,True,,,,unsupported target,ENSG00000147246,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8644,HTR5A-D011618,Psychotic Disorders,HTR5A,Preclinical,False,,,,unsupported target,ENSG00000157219,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8645,HTR6-D011618,Psychotic Disorders,HTR6,Phase II,True,True,,,unsupported target,ENSG00000158748,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8646,HTR7-D011618,Psychotic Disorders,HTR7,Launched,True,True,True,True,unsupported target,ENSG00000148680,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8647,KCNQ2-D011618,Psychotic Disorders,KCNQ2,Preclinical,False,,,,unsupported target,ENSG00000075043,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8648,KCNQ3-D011618,Psychotic Disorders,KCNQ3,Preclinical,False,,,,unsupported target,ENSG00000184156,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8649,KCNQ4-D011618,Psychotic Disorders,KCNQ4,Preclinical,False,,,,unsupported target,ENSG00000117013,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8650,KCNQ5-D011618,Psychotic Disorders,KCNQ5,Preclinical,False,,,,genetically supported target,ENSG00000185760,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8651,NR3C1-D011618,Psychotic Disorders,NR3C1,Phase III,True,True,True,False,unsupported target,ENSG00000113580,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8652,PDE10A-D011618,Psychotic Disorders,PDE10A,Phase I,True,False,,,unsupported target,ENSG00000112541,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8653,PGR-D011618,Psychotic Disorders,PGR,Phase I,True,False,,,unsupported target,ENSG00000082175,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8654,RYR1-D011618,Psychotic Disorders,RYR1,Phase II,True,True,False,,unsupported target,ENSG00000196218,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8655,SIGMAR1-D011618,Psychotic Disorders,SIGMAR1,Phase II,True,True,False,,unsupported target,ENSG00000147955,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8656,SLC6A2-D011618,Psychotic Disorders,SLC6A2,Preclinical,False,,,,unsupported target,ENSG00000103546,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8657,SNCA-D011618,Psychotic Disorders,SNCA,Preclinical,,,,,unsupported target,ENSG00000145335,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8658,TAAR1-D011618,Psychotic Disorders,TAAR1,Phase II,True,True,,,unsupported target,ENSG00000146399,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8659,TACR1-D011618,Psychotic Disorders,TACR1,Preclinical,False,,,,unsupported target,ENSG00000115353,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8660,TACR2-D011618,Psychotic Disorders,TACR2,Preclinical,False,,,,unsupported target,ENSG00000075073,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8661,TACR3-D011618,Psychotic Disorders,TACR3,Preclinical,False,,,,unsupported target,ENSG00000169836,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8662,TRPV1-D011618,Psychotic Disorders,TRPV1,Preclinical,False,,,,unsupported target,ENSG00000196689,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8663,TSPO-D011618,Psychotic Disorders,TSPO,Preclinical,False,,,,unsupported target,ENSG00000100300,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8664,ADRA1A-D056912,Binge-Eating Disorder,ADRA1A,Launched,True,True,True,True,unsupported target,ENSG00000120907,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8665,DRD3-D056912,Binge-Eating Disorder,DRD3,Phase II,True,True,False,,unsupported target,ENSG00000151577,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8666,HCRTR1-D056912,Binge-Eating Disorder,HCRTR1,Phase II,True,True,False,,unsupported target,ENSG00000121764,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8667,HTR2C-D056912,Binge-Eating Disorder,HTR2C,Preclinical,,,,,unsupported target,ENSG00000147246,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8668,OPRD1-D056912,Binge-Eating Disorder,OPRD1,Phase II,True,True,False,,unsupported target,ENSG00000116329,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8669,OPRK1-D056912,Binge-Eating Disorder,OPRK1,Phase III,True,True,True,False,unsupported target,ENSG00000082556,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8670,OPRL1-D056912,Binge-Eating Disorder,OPRL1,Preclinical,False,,,,unsupported target,ENSG00000125510,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8671,OPRM1-D056912,Binge-Eating Disorder,OPRM1,Phase III,True,True,True,False,unsupported target,ENSG00000112038,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8672,PDE7A-D056912,Binge-Eating Disorder,PDE7A,Phase I,True,,,,unsupported target,ENSG00000205268,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8673,PDE7B-D056912,Binge-Eating Disorder,PDE7B,Phase I,True,,,,unsupported target,ENSG00000171408,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8674,SLC18A2-D056912,Binge-Eating Disorder,SLC18A2,Phase II,True,True,False,,unsupported target,ENSG00000165646,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8675,SLC6A2-D056912,Binge-Eating Disorder,SLC6A2,Launched,True,True,True,True,unsupported target,ENSG00000103546,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8676,SLC6A3-D056912,Binge-Eating Disorder,SLC6A3,Launched,True,True,True,True,unsupported target,ENSG00000142319,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8677,SLC6A4-D056912,Binge-Eating Disorder,SLC6A4,Launched,True,True,True,True,unsupported target,ENSG00000108576,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8678,TAAR1-D056912,Binge-Eating Disorder,TAAR1,Preclinical,False,,,,unsupported target,ENSG00000146399,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8679,ADRA1D-D001714,Bipolar Disorder,ADRA1D,Phase I,True,False,,,unsupported target,ENSG00000171873,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8680,ADRA2A-D001714,Bipolar Disorder,ADRA2A,Launched,True,True,True,True,unsupported target,ENSG00000150594,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8681,APP-D001714,Bipolar Disorder,APP,Phase III,True,True,True,False,unsupported target,ENSG00000142192,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8682,AVPR1B-D001714,Bipolar Disorder,AVPR1B,Phase II,True,True,False,,unsupported target,ENSG00000198049,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8683,DRD1-D001714,Bipolar Disorder,DRD1,Launched,True,True,True,True,unsupported target,ENSG00000184845,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8684,DRD2-D001714,Bipolar Disorder,DRD2,Launched,True,True,True,True,genetically supported target,ENSG00000149295,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8685,DRD3-D001714,Bipolar Disorder,DRD3,Launched,True,True,True,True,unsupported target,ENSG00000151577,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8686,DRD4-D001714,Bipolar Disorder,DRD4,Phase I,True,,,,unsupported target,ENSG00000069696,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8687,ESR1-D001714,Bipolar Disorder,ESR1,Phase III,True,True,True,,unsupported target,ENSG00000091831,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8688,FGF9-D001714,Bipolar Disorder,FGF9,Preclinical,False,,,,unsupported target,ENSG00000102678,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8689,GABRA1-D001714,Bipolar Disorder,GABRA1,Phase II,True,True,,,unsupported target,ENSG00000022355,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8690,GRIN1-D001714,Bipolar Disorder,GRIN1,Phase III,True,True,True,,unsupported target,ENSG00000176884,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8691,GRM2-D001714,Bipolar Disorder,GRM2,Phase I,True,False,,,unsupported target,ENSG00000164082,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8692,GRM5-D001714,Bipolar Disorder,GRM5,Preclinical,False,,,,unsupported target,ENSG00000168959,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8693,HRH1-D001714,Bipolar Disorder,HRH1,Launched,True,True,True,True,unsupported target,ENSG00000196639,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8694,HTR1A-D001714,Bipolar Disorder,HTR1A,Launched,True,True,True,True,unsupported target,ENSG00000178394,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8695,HTR1D-D001714,Bipolar Disorder,HTR1D,Phase I,True,False,,,unsupported target,ENSG00000179546,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8696,HTR2A-D001714,Bipolar Disorder,HTR2A,Launched,True,True,True,True,unsupported target,ENSG00000102468,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8697,HTR2B-D001714,Bipolar Disorder,HTR2B,Phase I,True,,,,unsupported target,ENSG00000135914,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8698,HTR2C-D001714,Bipolar Disorder,HTR2C,Phase II,True,True,False,,unsupported target,ENSG00000147246,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8699,HTR6-D001714,Bipolar Disorder,HTR6,Phase I,True,,,,genetically supported target,ENSG00000158748,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8700,HTR7-D001714,Bipolar Disorder,HTR7,Phase III,True,True,True,,unsupported target,ENSG00000148680,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8701,KCNC1-D001714,Bipolar Disorder,KCNC1,Preclinical,False,,,,unsupported target,ENSG00000129159,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8702,KCNC2-D001714,Bipolar Disorder,KCNC2,Preclinical,False,,,,unsupported target,ENSG00000166006,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8703,MTNR1A-D001714,Bipolar Disorder,MTNR1A,Launched,True,True,True,True,unsupported target,ENSG00000168412,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8704,MTNR1B-D001714,Bipolar Disorder,MTNR1B,Launched,True,True,True,True,unsupported target,ENSG00000134640,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8705,OPRK1-D001714,Bipolar Disorder,OPRK1,Phase I,True,False,,,unsupported target,ENSG00000082556,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8706,PDE10A-D001714,Bipolar Disorder,PDE10A,Phase II,True,True,False,,genetically supported target,ENSG00000112541,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8707,PRKCA-D001714,Bipolar Disorder,PRKCA,Preclinical,False,,,,unsupported target,ENSG00000154229,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8708,SCN10A-D001714,Bipolar Disorder,SCN10A,Preclinical,False,,,,unsupported target,ENSG00000185313,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8709,SCN1A-D001714,Bipolar Disorder,SCN1A,Launched,True,True,True,True,unsupported target,ENSG00000144285,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8710,SCN2A-D001714,Bipolar Disorder,SCN2A,Launched,True,True,True,True,genetically supported target,ENSG00000136531,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8711,SCN3A-D001714,Bipolar Disorder,SCN3A,Launched,True,True,True,True,unsupported target,ENSG00000153253,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8712,SCN9A-D001714,Bipolar Disorder,SCN9A,Phase I,True,False,,,unsupported target,ENSG00000169432,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8713,SLC18A2-D001714,Bipolar Disorder,SLC18A2,Phase I,True,False,,,unsupported target,ENSG00000165646,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8714,SLC6A2-D001714,Bipolar Disorder,SLC6A2,Phase II,True,True,False,,unsupported target,ENSG00000103546,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8715,SLC6A3-D001714,Bipolar Disorder,SLC6A3,Phase II,True,True,False,,unsupported target,ENSG00000142319,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8716,SLC6A4-D001714,Bipolar Disorder,SLC6A4,Launched,True,True,True,True,unsupported target,ENSG00000108576,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8761,ADRA2A-D009771,Obsessive-Compulsive Disorder,ADRA2A,Preclinical,False,,,,unsupported target,ENSG00000150594,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8762,DRD3-D009771,Obsessive-Compulsive Disorder,DRD3,Phase I,True,False,,,unsupported target,ENSG00000151577,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8763,GABRA1-D009771,Obsessive-Compulsive Disorder,GABRA1,Preclinical,False,,,,genetically supported target,ENSG00000022355,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8764,GRIN1-D009771,Obsessive-Compulsive Disorder,GRIN1,Phase III,True,True,True,False,unsupported target,ENSG00000176884,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8765,GRM5-D009771,Obsessive-Compulsive Disorder,GRM5,Phase II,True,True,False,,genetically supported target,ENSG00000168959,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8766,HTR1A-D009771,Obsessive-Compulsive Disorder,HTR1A,Phase I,True,False,,,unsupported target,ENSG00000178394,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8767,HTR2C-D009771,Obsessive-Compulsive Disorder,HTR2C,Preclinical,False,,,,unsupported target,ENSG00000147246,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8768,HTR3A-D009771,Obsessive-Compulsive Disorder,HTR3A,Phase II,True,True,False,,unsupported target,ENSG00000166736,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8769,PDE10A-D009771,Obsessive-Compulsive Disorder,PDE10A,Preclinical,False,,,,unsupported target,ENSG00000112541,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8770,SCN5A-D009771,Obsessive-Compulsive Disorder,SCN5A,Phase III,True,True,True,,unsupported target,ENSG00000183873,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8771,SLC6A4-D009771,Obsessive-Compulsive Disorder,SLC6A4,Launched,True,True,True,True,unsupported target,ENSG00000108576,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8772,SLC6A9-D009771,Obsessive-Compulsive Disorder,SLC6A9,Phase II,True,True,False,,unsupported target,ENSG00000196517,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8773,SLC7A11-D009771,Obsessive-Compulsive Disorder,SLC7A11,Phase III,True,True,True,,genetically supported target,ENSG00000151012,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8776,ADRA2A-D012163,Retinal Detachment,ADRA2A,Preclinical,False,,,,unsupported target,ENSG00000150594,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8777,FAS-D012163,Retinal Detachment,FAS,Phase I,True,,,,unsupported target,ENSG00000026103,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8778,HIF1A-D012163,Retinal Detachment,HIF1A,Preclinical,False,,,,unsupported target,ENSG00000100644,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8779,PDGFRB-D012163,Retinal Detachment,PDGFRB,Phase III,True,True,True,False,unsupported target,ENSG00000113721,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8780,ADRA2A-D012220,Rhinitis,ADRA2A,Preclinical,False,,,,unsupported target,ENSG00000150594,nose,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8781,ADRA2B-D012220,Rhinitis,ADRA2B,Preclinical,False,,,,unsupported target,ENSG00000274286,nose,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8782,ADRA2C-D012220,Rhinitis,ADRA2C,Preclinical,False,,,,unsupported target,ENSG00000184160,nose,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8783,ALOX5-D012220,Rhinitis,ALOX5,Phase II,True,True,False,,unsupported target,ENSG00000012779,nose,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8784,BDKRB2-D012220,Rhinitis,BDKRB2,Phase II,True,True,False,,unsupported target,ENSG00000168398,nose,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8785,CCR3-D012220,Rhinitis,CCR3,Phase I,True,False,,,unsupported target,ENSG00000183625,nose,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8786,CHRM3-D012220,Rhinitis,CHRM3,Preclinical,,,,,unsupported target,ENSG00000133019,nose,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8787,HRH1-D012220,Rhinitis,HRH1,Phase II,True,True,False,,unsupported target,ENSG00000196639,nose,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8788,IL4R-D012220,Rhinitis,IL4R,Phase II,True,True,False,,unsupported target,ENSG00000077238,nose,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8789,NFKB1-D012220,Rhinitis,NFKB1,Phase II,True,True,False,,genetically supported target,ENSG00000109320,nose,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8790,NR3C1-D012220,Rhinitis,NR3C1,Preclinical,False,,,,unsupported target,ENSG00000113580,nose,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8791,PRCP-D012220,Rhinitis,PRCP,Phase II,True,True,False,,unsupported target,ENSG00000137509,nose,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8792,TACR1-D012220,Rhinitis,TACR1,Preclinical,False,,,,unsupported target,ENSG00000115353,nose,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8793,TRPM8-D012220,Rhinitis,TRPM8,Phase I,True,False,,,unsupported target,ENSG00000144481,nose,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8794,TRPV1-D012220,Rhinitis,TRPV1,Phase II,True,True,False,,unsupported target,ENSG00000196689,nose,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8795,ADRA2A-D012393,Rosacea,ADRA2A,Launched,True,True,True,True,unsupported target,ENSG00000150594,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8796,CASP9-D012393,Rosacea,CASP9,Phase I,True,False,,,unsupported target,ENSG00000132906,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8797,CNR1-D012393,Rosacea,CNR1,Phase I,True,,,,unsupported target,ENSG00000118432,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8798,CXCL8-D012393,Rosacea,CXCL8,Preclinical,False,,,,unsupported target,ENSG00000169429,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8799,GPR55-D012393,Rosacea,GPR55,Phase I,True,,,,unsupported target,ENSG00000135898,skin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
